Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789003815,50,,Aggregated,23.800000,0.000000,9,13,66,77,110,390,2100,2100,2100,2100,2100,2389,0,9,95.950985684223,2.9725999920628965,2085.1742000086233,968.3357053160319
1789003816,50,,Aggregated,24.000000,0.000000,9,13,66,77,110,330,2100,2100,2100,2100,2100,2403,0,9,95.44229067814945,2.9725999920628965,2085.1742000086233,968.618809821057
1789003817,50,,Aggregated,23.700000,0.000000,9,13,67,77,110,440,2100,2100,2100,2100,2100,2434,0,9,97.19452600644784,2.9725999920628965,2085.1742000086233,968.2000821692687
1789003818,50,,Aggregated,24.300000,0.000000,9,13,67,77,110,430,2100,2100,2100,2100,2100,2459,0,9,96.48771524995443,2.9725999920628965,2085.1742000086233,968.3172021146808
1789003819,50,,Aggregated,23.600000,0.000000,9,13,67,77,110,420,2100,2100,2100,2100,2100,2482,0,9,95.91040588222532,2.9725999920628965,2085.1742000086233,968.1659951651893
1789003820,50,,Aggregated,24.100000,0.000000,9,13,67,77,110,400,1100,2100,2100,2100,2100,2508,0,9,95.27630087708287,2.9725999920628965,2085.1742000086233,968.2368421052631
1789003821,50,,Aggregated,23.400000,0.000000,9,13,67,77,110,400,1100,2100,2100,2100,2100,2536,0,9,94.50586482630756,2.9725999920628965,2085.1742000086233,968.2014984227129
1789003822,50,,Aggregated,24.200000,0.000000,9,13,67,77,110,330,1100,2100,2100,2100,2100,2561,0,9,93.98678367805101,2.9725999920628965,2085.1742000086233,968.1284654431862
1789003823,50,,Aggregated,24.200000,0.000000,9,13,67,77,110,330,1100,2100,2100,2100,2100,2586,0,9,93.40163364249072,2.9725999920628965,2085.1742000086233,968.2180974477958
1789003824,50,,Aggregated,24.000000,0.000000,9,13,67,77,110,310,1100,2100,2100,2100,2100,2606,0,9,92.88687655388502,2.9725999920628965,2085.1742000086233,968.2068303914044
1789003825,50,,Aggregated,24.400000,0.000000,9,13,67,77,110,420,1100,2100,2100,2100,2100,2636,0,9,93.80979578883014,2.9725999920628965,2085.1742000086233,968.1297420333839
1789003826,50,,Aggregated,24.700000,0.000000,9,13,67,77,110,400,1100,2100,2100,2100,2100,2657,0,9,93.36370831742072,2.9725999920628965,2085.1742000086233,968.0030109145653
1789003827,50,,Aggregated,23.900000,0.000000,9,13,67,77,110,390,1100,2100,2100,2100,2100,2682,0,9,92.75505316905713,2.9725999920628965,2085.1742000086233,968.0205070842654
1789003828,50,,Aggregated,24.400000,0.000000,9,13,67,77,110,330,1100,2100,2100,2100,2100,2702,0,9,92.37566669113527,2.9725999920628965,2085.1742000086233,968.0895632864544
1789003829,50,,Aggregated,25.000000,0.000000,9,13,67,77,110,330,1100,2100,2100,2100,2100,2729,0,9,91.75685903240846,2.9725999920628965,2085.1742000086233,968.1015023818248
1789003830,50,,Aggregated,24.500000,0.000000,9,13,67,77,110,310,1100,2100,2100,2100,2100,2748,0,9,91.30686117154245,2.9725999920628965,2085.1742000086233,968.0855167394469
1789003832,50,,Aggregated,24.400000,0.000000,9,13,67,77,110,310,1100,2100,2100,2100,2100,2774,0,9,90.81781009351592,2.9725999920628965,2085.1742000086233,968.0832732516222
1789003833,50,,Aggregated,24.400000,0.000000,9,13,67,77,110,270,1100,2100,2100,2100,2100,2797,0,9,90.28317343559881,2.9725999920628965,2085.1742000086233,968.2223811226314
1789003834,50,,Aggregated,23.900000,0.000000,9,13,67,77,110,260,1100,2100,2100,2100,2100,2820,0,9,89.86734953875727,2.9725999920628965,2085.1742000086233,968.1113475177305
1789003835,50,,Aggregated,23.700000,0.000000,9,13,67,78,110,390,1100,2100,2100,2100,2100,2846,0,9,91.63378991542655,2.9725999920628965,2085.1742000086233,967.7937456078707
